     -3.1415927410    ,     -0.7853981853    ,      0.0000000000    ,      0.0827999617
     -3.1415927410    ,     -0.7068584416    ,      0.0000000000    ,      0.0544905193
     -3.1415927410    ,     -0.6283185108    ,      0.0000000000    ,      0.0287407042
     -3.1415927410    ,     -0.5497787671    ,      0.0000000000    ,      0.0058333065
     -3.1415927410    ,     -0.4712388363    ,      0.0000000000    ,     -0.0140412747
     -3.1415927410    ,     -0.3926990926    ,      0.0000000000    ,     -0.0307822643
     -3.1415927410    ,     -0.3141593490    ,      0.0000000000    ,     -0.0443660786
     -3.1415927410    ,     -0.2356194181    ,      0.0000000000    ,     -0.0548252685
     -3.1415927410    ,     -0.1570796745    ,      0.0000000000    ,     -0.0622230252
     -3.1415927410    ,     -0.0785397436    ,      0.0000000000    ,     -0.0666274691
     -3.1415927410    ,      0.0000000000    ,      0.0000000000    ,     -0.0680893865
     -3.1415927410    ,      0.0785397436    ,      0.0000000000    ,     -0.0666274691
     -3.1415927410    ,      0.1570794872    ,      0.0000000000    ,     -0.0622230392
     -3.1415927410    ,      0.2356196054    ,      0.0000000000    ,     -0.0548252473
     -3.1415927410    ,      0.3141593490    ,      0.0000000000    ,     -0.0443660786
     -3.1415927410    ,      0.3926990926    ,      0.0000000000    ,     -0.0307822643
     -3.1415927410    ,      0.4712388363    ,      0.0000000000    ,     -0.0140412747
     -3.1415927410    ,      0.5497785799    ,      0.0000000000    ,      0.0058332554
     -3.1415927410    ,      0.6283186980    ,      0.0000000000    ,      0.0287407623
     -3.1415927410    ,      0.7068584416    ,      0.0000000000    ,      0.0544905193
     -3.1415927410    ,      0.7853981853    ,      0.0000000000    ,      0.0827999617
     -3.1415927410    ,      0.8639379289    ,      0.0000000000    ,      0.1133031981
     -3.1415927410    ,      0.9424776725    ,      0.0000000000    ,      0.1455704624
     -3.1415927410    ,      1.0210177906    ,      0.0000000000    ,      0.1791356422
     -3.1415927410    ,      1.0995575343    ,      0.0000000000    ,      0.2135274206
     -3.1415927410    ,      1.1780972779    ,      0.0000000000    ,      0.2483021957
     -3.1415927410    ,      1.2566370215    ,      0.0000000000    ,      0.2830712803
     -3.1415927410    ,      1.3351767651    ,      0.0000000000    ,      0.3175210944
     -3.1415927410    ,      1.4137168833    ,      0.0000000000    ,      0.3514230272
     -3.1415927410    ,      1.4922566269    ,      0.0000000000    ,      0.3846311457
     -3.1415927410    ,      1.5707963705    ,      0.0000000000    ,      0.4170708113
     -3.1415927410    ,      1.6493361141    ,      0.0000000000    ,      0.4487171619
     -3.1415927410    ,      1.7278758578    ,      0.0000000000    ,      0.4795692939
     -3.1415927410    ,      1.8064159759    ,      0.0000000000    ,      0.5096234009
     -3.1415927410    ,      1.8849557195    ,      0.0000000000    ,      0.5388483334
     -3.1415927410    ,      1.9634954631    ,      0.0000000000    ,      0.5671693224
     -3.1415927410    ,      2.0420352068    ,      0.0000000000    ,      0.5944594987
     -3.1415927410    ,      2.1205749504    ,      0.0000000000    ,      0.6205424079
     -3.1415927410    ,      2.1991150685    ,      0.0000000000    ,      0.6452041989
     -3.1415927410    ,      2.2776548121    ,      0.0000000000    ,      0.6682128715
     -3.1415927410    ,      2.3561945558    ,      0.0000000000    ,      0.6893430903
     -3.1415927410    ,      2.4347342994    ,      0.0000000000    ,      0.7084003084
     -3.1415927410    ,      2.5132740430    ,      0.0000000000    ,      0.7252420296
     -3.1415927410    ,      2.5918141611    ,      0.0000000000    ,      0.7397921545
     -3.1415927410    ,      2.6703539048    ,      0.0000000000    ,      0.7520458209
     -3.1415927410    ,      2.7488936484    ,      0.0000000000    ,      0.7620648713
     -3.1415927410    ,      2.8274333920    ,      0.0000000000    ,      0.7699632496
     -3.1415927410    ,      2.9059731356    ,      0.0000000000    ,      0.7758855418
     -3.1415927410    ,      2.9845132538    ,      0.0000000000    ,      0.7799815139
     -3.1415927410    ,      3.0630529974    ,      0.0000000000    ,      0.7823805122
     -3.0630529213    ,     -3.1415927410    ,      0.0000000000    ,      0.7823805107
     -3.0630529213    ,     -3.0630529213    ,      0.0000000000    ,      0.7815922056
     -3.0630529213    ,     -2.9845131016    ,      0.0000000000    ,      0.7791964912
     -3.0630529213    ,     -2.9059732761    ,      0.0000000000    ,      0.7751060695
     -3.0630529213    ,     -2.8274334622    ,      0.0000000000    ,      0.7691916289
     -3.0630529213    ,     -2.7488936484    ,      0.0000000000    ,      0.7613035029
     -3.0630529213    ,     -2.6703538111    ,      0.0000000000    ,      0.7512971846
     -3.0630529213    ,     -2.5918140207    ,      0.0000000000    ,      0.7390588048
     -3.0630529213    ,     -2.5132741834    ,      0.0000000000    ,      0.7245266107
     -3.0630529213    ,     -2.4347343930    ,      0.0000000000    ,      0.7077053231
     -3.0630529213    ,     -2.3561945558    ,      0.0000000000    ,      0.6886710034
     -3.0630529213    ,     -2.2776547185    ,      0.0000000000    ,      0.6675660056
     -3.0630529213    ,     -2.1991148813    ,      0.0000000000    ,      0.6445846522
     -3.0630529213    ,     -2.1205751376    ,      0.0000000000    ,      0.6199521347
     -3.0630529213    ,     -2.0420353004    ,      0.0000000000    ,      0.5938997999
     -3.0630529213    ,     -1.9634954631    ,      0.0000000000    ,      0.5666412310
     -3.0630529213    ,     -1.8849556259    ,      0.0000000000    ,      0.5383524379
     -3.0630529213    ,     -1.8064157886    ,      0.0000000000    ,      0.5091598287
     -3.0630529213    ,     -1.7278760450    ,      0.0000000000    ,      0.4791378967
     -3.0630529213    ,     -1.6493362078    ,      0.0000000000    ,      0.4483169993
     -3.0630529213    ,     -1.5707963705    ,      0.0000000000    ,      0.4167007281
     -3.0630529213    ,     -1.4922566269    ,      0.0000000000    ,      0.3842896905
     -3.0630529213    ,     -1.4137166960    ,      0.0000000000    ,      0.3511083639
     -3.0630529213    ,     -1.3351769524    ,      0.0000000000    ,      0.3172315146
     -3.0630529213    ,     -1.2566370215    ,      0.0000000000    ,      0.2828044719
     -3.0630529213    ,     -1.1780972779    ,      0.0000000000    ,      0.2480561238
     -3.0630529213    ,     -1.0995575343    ,      0.0000000000    ,      0.2132999853
     -3.0630529213    ,     -1.0210176034    ,      0.0000000000    ,      0.1789247323
     -3.0630529213    ,     -0.9424778598    ,      0.0000000000    ,      0.1453743988
     -3.0630529213    ,     -0.8639379289    ,      0.0000000000    ,      0.1131199586
     -3.0630529213    ,     -0.7853981853    ,      0.0000000000    ,      0.0826279905
     -3.0630529213    ,     -0.7068584416    ,      0.0000000000    ,      0.0543283320
     -3.0630529213    ,     -0.6283185108    ,      0.0000000000    ,      0.0285869569
     -3.0630529213    ,     -0.5497787671    ,      0.0000000000    ,      0.0056867792
     -3.0630529213    ,     -0.4712388363    ,      0.0000000000    ,     -0.0141816991
     -3.0630529213    ,     -0.3926990926    ,      0.0000000000    ,     -0.0309176226
     -3.0630529213    ,     -0.3141593490    ,      0.0000000000    ,     -0.0444973490
     -3.0630529213    ,     -0.2356194181    ,      0.0000000000    ,     -0.0549533892
     -3.0630529213    ,     -0.1570796745    ,      0.0000000000    ,     -0.0623489094
     -3.0630529213    ,     -0.0785397436    ,      0.0000000000    ,     -0.0667520160
     -3.0630529213    ,      0.0000000000    ,      0.0000000000    ,     -0.0682134882
     -3.0630529213    ,      0.0785397436    ,      0.0000000000    ,     -0.0667520160
     -3.0630529213    ,      0.1570794872    ,      0.0000000000    ,     -0.0623489234
     -3.0630529213    ,      0.2356196054    ,      0.0000000000    ,     -0.0549533679
     -3.0630529213    ,      0.3141593490    ,      0.0000000000    ,     -0.0444973490
     -3.0630529213    ,      0.3926990926    ,      0.0000000000    ,     -0.0309176226
     -3.0630529213    ,      0.4712388363    ,      0.0000000000    ,     -0.0141816991
     -3.0630529213    ,      0.5497785799    ,      0.0000000000    ,      0.0056867281
     -3.0630529213    ,      0.6283186980    ,      0.0000000000    ,      0.0285870150
     -3.0630529213    ,      0.7068584416    ,      0.0000000000    ,      0.0543283320
     -3.0630529213    ,      0.7853981853    ,      0.0000000000    ,      0.0826279905
     -3.0630529213    ,      0.8639379289    ,      0.0000000000    ,      0.1131199586
     -3.0630529213    ,      0.9424776725    ,      0.0000000000    ,      0.1453743202
     -3.0630529213    ,      1.0210177906    ,      0.0000000000    ,      0.1789248134
     -3.0630529213    ,      1.0995575343    ,      0.0000000000    ,      0.2132999853
     -3.0630529213    ,      1.1780972779    ,      0.0000000000    ,      0.2480561238
     -3.0630529213    ,      1.2566370215    ,      0.0000000000    ,      0.2828044719
     -3.0630529213    ,      1.3351767651    ,      0.0000000000    ,      0.3172314331
     -3.0630529213    ,      1.4137168833    ,      0.0000000000    ,      0.3511084439
     -3.0630529213    ,      1.4922566269    ,      0.0000000000    ,      0.3842896905
     -3.0630529213    ,      1.5707963705    ,      0.0000000000    ,      0.4167007281
     -3.0630529213    ,      1.6493361141    ,      0.0000000000    ,      0.4483169621
     -3.0630529213    ,      1.7278758578    ,      0.0000000000    ,      0.4791378241
     -3.0630529213    ,      1.8064159759    ,      0.0000000000    ,      0.5091598993
     -3.0630529213    ,      1.8849557195    ,      0.0000000000    ,      0.5383524722
     -3.0630529213    ,      1.9634954631    ,      0.0000000000    ,      0.5666412310
     -3.0630529213    ,      2.0420352068    ,      0.0000000000    ,      0.5938997681
     -3.0630529213    ,      2.1205749504    ,      0.0000000000    ,      0.6199520742
     -3.0630529213    ,      2.1991150685    ,      0.0000000000    ,      0.6445847090
     -3.0630529213    ,      2.2776548121    ,      0.0000000000    ,      0.6675660319
     -3.0630529213    ,      2.3561945558    ,      0.0000000000    ,      0.6886710034
     -3.0630529213    ,      2.4347342994    ,      0.0000000000    ,      0.7077053017
     -3.0630529213    ,      2.5132740430    ,      0.0000000000    ,      0.7245265827
     -3.0630529213    ,      2.5918141611    ,      0.0000000000    ,      0.7390588288
     -3.0630529213    ,      2.6703539048    ,      0.0000000000    ,      0.7512971979
     -3.0630529213    ,      2.7488936484    ,      0.0000000000    ,      0.7613035029
     -3.0630529213    ,      2.8274333920    ,      0.0000000000    ,      0.7691916227
     -3.0630529213    ,      2.9059731356    ,      0.0000000000    ,      0.7751060606
     -3.0630529213    ,      2.9845132538    ,      0.0000000000    ,      0.7791964974
     -3.0630529213    ,      3.0630529974    ,      0.0000000000    ,      0.7815922071
     -2.9845131016    ,     -3.1415927410    ,      0.0000000000    ,      0.7799815076
     -2.9845131016    ,     -3.0630529213    ,      0.0000000000    ,      0.7791964912
     -2.9845131016    ,     -2.9845131016    ,      0.0000000000    ,      0.7768106935
     -2.9845131016    ,     -2.9059732761    ,      0.0000000000    ,      0.7727369613
     -2.9845131016    ,     -2.8274334622    ,      0.0000000000    ,      0.7668461992
     -2.9845131016    ,     -2.7488936484    ,      0.0000000000    ,      0.7589889944
     -2.9845131016    ,     -2.6703538111    ,      0.0000000000    ,      0.7490210872
     -2.9845131016    ,     -2.5918140207    ,      0.0000000000    ,      0.7368288000
     -2.9845131016    ,     -2.5132741834    ,      0.0000000000    ,      0.7223504677
     -2.9845131016    ,     -2.4347343930    ,      0.0000000000    ,      0.7055907490
     -2.9845131016    ,     -2.3561945558    ,      0.0000000000    ,      0.6866254575
     -2.9845131016    ,     -2.2776547185    ,      0.0000000000    ,      0.6655964900
     -2.9845131016    ,     -2.1991148813    ,      0.0000000000    ,      0.6426974919
     -2.9845131016    ,     -2.1205751376    ,      0.0000000000    ,      0.6181527655
     -2.9845131016    ,     -2.0420353004    ,      0.0000000000    ,      0.5921925782
     -2.9845131016    ,     -1.9634954631    ,      0.0000000000    ,      0.5650292812
     -2.9845131016    ,     -1.8849556259    ,      0.0000000000    ,      0.5368375470
     -2.9845131016    ,     -1.8064157886    ,      0.0000000000    ,      0.5077423989
     -2.9845131016    ,     -1.7278760450    ,      0.0000000000    ,      0.4778169569
     -2.9845131016    ,     -1.6493362078    ,      0.0000000000    ,      0.4470902770
     -2.9845131016    ,     -1.5707963705    ,      0.0000000000    ,      0.4155647739
     -2.9845131016    ,     -1.4922566269    ,      0.0000000000    ,      0.3832400478
     -2.9845131016    ,     -1.4137166960    ,      0.0000000000    ,      0.3501397715
     -2.9845131016    ,     -1.3351769524    ,      0.0000000000    ,      0.3163381268
     -2.9845131016    ,     -1.2566370215    ,      0.0000000000    ,      0.2819800836
     -2.9845131016    ,     -1.1780972779    ,      0.0000000000    ,      0.2472943841
     -2.9845131016    ,     -1.0995575343    ,      0.0000000000    ,      0.2125945895
     -2.9845131016    ,     -1.0210176034    ,      0.0000000000    ,      0.1782695811
     -2.9845131016    ,     -0.9424778598    ,      0.0000000000    ,      0.1447637187
     -2.9845131016    ,     -0.8639379289    ,      0.0000000000    ,      0.1125483817
     -2.9845131016    ,     -0.7853981853    ,      0.0000000000    ,      0.0820905928
     -2.9845131016    ,     -0.7068584416    ,      0.0000000000    ,      0.0538206358
     -2.9845131016    ,     -0.6283185108    ,      0.0000000000    ,      0.0281049029
     -2.9845131016    ,     -0.5497787671    ,      0.0000000000    ,      0.0052266765
     -2.9845131016    ,     -0.4712388363    ,      0.0000000000    ,     -0.0146232354
     -2.9845131016    ,     -0.3926990926    ,      0.0000000000    ,     -0.0313437390
     -2.9845131016    ,     -0.3141593490    ,      0.0000000000    ,     -0.0449110176
     -2.9845131016    ,     -0.2356194181    ,      0.0000000000    ,     -0.0553574641
     -2.9845131016    ,     -0.1570796745    ,      0.0000000000    ,     -0.0627461709
     -2.9845131016    ,     -0.0785397436    ,      0.0000000000    ,     -0.0671452026
     -2.9845131016    ,      0.0000000000    ,      0.0000000000    ,     -0.0686053185
     -2.9845131016    ,      0.0785397436    ,      0.0000000000    ,     -0.0671452026
     -2.9845131016    ,      0.1570794872    ,      0.0000000000    ,     -0.0627461849
     -2.9845131016    ,      0.2356196054    ,      0.0000000000    ,     -0.0553574429
     -2.9845131016    ,      0.3141593490    ,      0.0000000000    ,     -0.0449110176
     -2.9845131016    ,      0.3926990926    ,      0.0000000000    ,     -0.0313437390
     -2.9845131016    ,      0.4712388363    ,      0.0000000000    ,     -0.0146232354
     -2.9845131016    ,      0.5497785799    ,      0.0000000000    ,      0.0052266255
     -2.9845131016    ,      0.6283186980    ,      0.0000000000    ,      0.0281049609
     -2.9845131016    ,      0.7068584416    ,      0.0000000000    ,      0.0538206358
     -2.9845131016    ,      0.7853981853    ,      0.0000000000    ,      0.0820905928
     -2.9845131016    ,      0.8639379289    ,      0.0000000000    ,      0.1125483817
     -2.9845131016    ,      0.9424776725    ,      0.0000000000    ,      0.1447636402
     -2.9845131016    ,      1.0210177906    ,      0.0000000000    ,      0.1782696621
     -2.9845131016    ,      1.0995575343    ,      0.0000000000    ,      0.2125945895
     -2.9845131016    ,      1.1780972779    ,      0.0000000000    ,      0.2472943841
     -2.9845131016    ,      1.2566370215    ,      0.0000000000    ,      0.2819800836
     -2.9845131016    ,      1.3351767651    ,      0.0000000000    ,      0.3163380455
     -2.9845131016    ,      1.4137168833    ,      0.0000000000    ,      0.3501398513
     -2.9845131016    ,      1.4922566269    ,      0.0000000000    ,      0.3832400478
     -2.9845131016    ,      1.5707963705    ,      0.0000000000    ,      0.4155647739
     -2.9845131016    ,      1.6493361141    ,      0.0000000000    ,      0.4470902399
     -2.9845131016    ,      1.7278758578    ,      0.0000000000    ,      0.4778168846
     -2.9845131016    ,      1.8064159759    ,      0.0000000000    ,      0.5077424692
     -2.9845131016    ,      1.8849557195    ,      0.0000000000    ,      0.5368375812
     -2.9845131016    ,      1.9634954631    ,      0.0000000000    ,      0.5650292812
     -2.9845131016    ,      2.0420352068    ,      0.0000000000    ,      0.5921925465
     -2.9845131016    ,      2.1205749504    ,      0.0000000000    ,      0.6181527052
     -2.9845131016    ,      2.1991150685    ,      0.0000000000    ,      0.6426975485
     -2.9845131016    ,      2.2776548121    ,      0.0000000000    ,      0.6655965162
     -2.9845131016    ,      2.3561945558    ,      0.0000000000    ,      0.6866254575
     -2.9845131016    ,      2.4347342994    ,      0.0000000000    ,      0.7055907276
     -2.9845131016    ,      2.5132740430    ,      0.0000000000    ,      0.7223504398
     -2.9845131016    ,      2.5918141611    ,      0.0000000000    ,      0.7368288239
     -2.9845131016    ,      2.6703539048    ,      0.0000000000    ,      0.7490211004
     -2.9845131016    ,      2.7488936484    ,      0.0000000000    ,      0.7589889944
     -2.9845131016    ,      2.8274333920    ,      0.0000000000    ,      0.7668461931
     -2.9845131016    ,      2.9059731356    ,      0.0000000000    ,      0.7727369524
     -2.9845131016    ,      2.9845132538    ,      0.0000000000    ,      0.7768106998
     -2.9845131016    ,      3.0630529974    ,      0.0000000000    ,      0.7791964927
     -2.9059732761    ,     -3.1415927410    ,      0.0000000000    ,      0.7758855507
     -2.9059732761    ,     -3.0630529213    ,      0.0000000000    ,      0.7751060695
     -2.9059732761    ,     -2.9845131016    ,      0.0000000000    ,      0.7727369613
     -2.9059732761    ,     -2.9059732761    ,      0.0000000000    ,      0.7686913114
     -2.9059732761    ,     -2.8274334622    ,      0.0000000000    ,      0.7628403812
     -2.9059732761    ,     -2.7488936484    ,      0.0000000000    ,      0.7550351756
     -2.9059732761    ,     -2.6703538111    ,      0.0000000000    ,      0.7451318409
     -2.9059732761    ,     -2.5918140207    ,      0.0000000000    ,      0.7330170131
     -2.9059732761    ,     -2.5132741834    ,      0.0000000000    ,      0.7186291661
     -2.9059732761    ,     -2.4347343930    ,      0.0000000000    ,      0.7019728490
     -2.9059732761    ,     -2.3561945558    ,      0.0000000000    ,      0.6831234571
     -2.9059732761    ,     -2.2776547185    ,      0.0000000000    ,      0.6622221193
     -2.9059732761    ,     -2.1991148813    ,      0.0000000000    ,      0.6394613490
     -2.9059732761    ,     -2.1205751376    ,      0.0000000000    ,      0.6150639628
     -2.9059732761    ,     -2.0420353004    ,      0.0000000000    ,      0.5892584272
     -2.9059732761    ,     -1.9634954631    ,      0.0000000000    ,      0.5622550367
     -2.9059732761    ,     -1.8849556259    ,      0.0000000000    ,      0.5342262342
     -2.9059732761    ,     -1.8064157886    ,      0.0000000000    ,      0.5052947325
     -2.9059732761    ,     -1.7278760450    ,      0.0000000000    ,      0.4755313610
     -2.9059732761    ,     -1.6493362078    ,      0.0000000000    ,      0.4449630036
     -2.9059732761    ,     -1.5707963705    ,      0.0000000000    ,      0.4135901096
     -2.9059732761    ,     -1.4922566269    ,      0.0000000000    ,      0.3814105955
     -2.9059732761    ,     -1.4137166960    ,      0.0000000000    ,      0.3484467867
     -2.9059732761    ,     -1.3351769524    ,      0.0000000000    ,      0.3147718826
     -2.9059732761    ,     -1.2566370215    ,      0.0000000000    ,      0.2805302449
     -2.9059732761    ,     -1.1780972779    ,      0.0000000000    ,      0.2459503622
     -2.9059732761    ,     -1.0995575343    ,      0.0000000000    ,      0.2113458610
     -2.9059732761    ,     -1.0210176034    ,      0.0000000000    ,      0.1771059528
     -2.9059732761    ,     -0.9424778598    ,      0.0000000000    ,      0.1436755276
     -2.9059732761    ,     -0.8639379289    ,      0.0000000000    ,      0.1115266280
     -2.9059732761    ,     -0.7853981853    ,      0.0000000000    ,      0.0811270039
     -2.9059732761    ,     -0.7068584416    ,      0.0000000000    ,      0.0529076711
     -2.9059732761    ,     -0.6283185108    ,      0.0000000000    ,      0.0272357082
     -2.9059732761    ,     -0.5497787671    ,      0.0000000000    ,      0.0043950016
     -2.9059732761    ,     -0.4712388363    ,      0.0000000000    ,     -0.0154231395
     -2.9059732761    ,     -0.3926990926    ,      0.0000000000    ,     -0.0321172315
     -2.9059732761    ,     -0.3141593490    ,      0.0000000000    ,     -0.0456631735
     -2.9059732761    ,     -0.2356194181    ,      0.0000000000    ,     -0.0560931663
     -2.9059732761    ,     -0.1570796745    ,      0.0000000000    ,     -0.0634701830
     -2.9059732761    ,     -0.0785397436    ,      0.0000000000    ,     -0.0678622218
     -2.9059732761    ,      0.0000000000    ,      0.0000000000    ,     -0.0693200098
     -2.9059732761    ,      0.0785397436    ,      0.0000000000    ,     -0.0678622218
     -2.9059732761    ,      0.1570794872    ,      0.0000000000    ,     -0.0634701970
     -2.9059732761    ,      0.2356196054    ,      0.0000000000    ,     -0.0560931451
     -2.9059732761    ,      0.3141593490    ,      0.0000000000    ,     -0.0456631735
     -2.9059732761    ,      0.3926990926    ,      0.0000000000    ,     -0.0321172315
     -2.9059732761    ,      0.4712388363    ,      0.0000000000    ,     -0.0154231395
     -2.9059732761    ,      0.5497785799    ,      0.0000000000    ,      0.0043949507
     -2.9059732761    ,      0.6283186980    ,      0.0000000000    ,      0.0272357661
     -2.9059732761    ,      0.7068584416    ,      0.0000000000    ,      0.0529076711
     -2.9059732761    ,      0.7853981853    ,      0.0000000000    ,      0.0811270039
     -2.9059732761    ,      0.8639379289    ,      0.0000000000    ,      0.1115266280
     -2.9059732761    ,      0.9424776725    ,      0.0000000000    ,      0.1436754493
     -2.9059732761    ,      1.0210177906    ,      0.0000000000    ,      0.1771060336
     -2.9059732761    ,      1.0995575343    ,      0.0000000000    ,      0.2113458610
     -2.9059732761    ,      1.1780972779    ,      0.0000000000    ,      0.2459503622
     -2.9059732761    ,      1.2566370215    ,      0.0000000000    ,      0.2805302449
     -2.9059732761    ,      1.3351767651    ,      0.0000000000    ,      0.3147718015
     -2.9059732761    ,      1.4137168833    ,      0.0000000000    ,      0.3484468662
     -2.9059732761    ,      1.4922566269    ,      0.0000000000    ,      0.3814105955
     -2.9059732761    ,      1.5707963705    ,      0.0000000000    ,      0.4135901096
     -2.9059732761    ,      1.6493361141    ,      0.0000000000    ,      0.4449629667
     -2.9059732761    ,      1.7278758578    ,      0.0000000000    ,      0.4755312891
     -2.9059732761    ,      1.8064159759    ,      0.0000000000    ,      0.5052948024
     -2.9059732761    ,      1.8849557195    ,      0.0000000000    ,      0.5342262682
     -2.9059732761    ,      1.9634954631    ,      0.0000000000    ,      0.5622550367
     -2.9059732761    ,      2.0420352068    ,      0.0000000000    ,      0.5892583957
     -2.9059732761    ,      2.1205749504    ,      0.0000000000    ,      0.6150639029
     -2.9059732761    ,      2.1991150685    ,      0.0000000000    ,      0.6394614053
     -2.9059732761    ,      2.2776548121    ,      0.0000000000    ,      0.6622221453
     -2.9059732761    ,      2.3561945558    ,      0.0000000000    ,      0.6831234571
     -2.9059732761    ,      2.4347342994    ,      0.0000000000    ,      0.7019728278
     -2.9059732761    ,      2.5132740430    ,      0.0000000000    ,      0.7186291383
     -2.9059732761    ,      2.5918141611    ,      0.0000000000    ,      0.7330170368
     -2.9059732761    ,      2.6703539048    ,      0.0000000000    ,      0.7451318540
     -2.9059732761    ,      2.7488936484    ,      0.0000000000    ,      0.7550351756
     -2.9059732761    ,      2.8274333920    ,      0.0000000000    ,      0.7628403751
     -2.9059732761    ,      2.9059731356    ,      0.0000000000    ,      0.7686913026
     -2.9059732761    ,      2.9845132538    ,      0.0000000000    ,      0.7727369675
     -2.9059732761    ,      3.0630529974    ,      0.0000000000    ,      0.7751060710
     -2.8274334622    ,     -3.1415927410    ,      0.0000000000    ,      0.7699632558
     -2.8274334622    ,     -3.0630529213    ,      0.0000000000    ,      0.7691916289
     -2.8274334622    ,     -2.9845131016    ,      0.0000000000    ,      0.7668461992
     -2.8274334622    ,     -2.9059732761    ,      0.0000000000    ,      0.7628403812
     -2.8274334622    ,     -2.8274334622    ,      0.0000000000    ,      0.7570459280
     -2.8274334622    ,     -2.7488936484    ,      0.0000000000    ,      0.7493144192
     -2.8274334622    ,     -2.6703538111    ,      0.0000000000    ,      0.7395025578
     -2.8274334622    ,     -2.5918140207    ,      0.0000000000    ,      0.7274974056
     -2.8274334622    ,     -2.5132741834    ,      0.0000000000    ,      0.7132376186
     -2.8274334622    ,     -2.4347343930    ,      0.0000000000    ,      0.6967275801
     -2.8274334622    ,     -2.3561945558    ,      0.0000000000    ,      0.6780420883
     -2.8274334622    ,     -2.2776547185    ,      0.0000000000    ,      0.6573211876
     -2.8274334622    ,     -2.1991148813    ,      0.0000000000    ,      0.6347557987
     -2.8274334622    ,     -2.1205751376    ,      0.0000000000    ,      0.6105666520
     -2.8274334622    ,     -2.0420353004    ,      0.0000000000    ,      0.5849796883
     -2.8274334622    ,     -1.9634954631    ,      0.0000000000    ,      0.5582023202
     -2.8274334622    ,     -1.8849556259    ,      0.0000000000    ,      0.5304038659
     -2.8274334622    ,     -1.8064157886    ,      0.0000000000    ,      0.5017038013
     -2.8274334622    ,     -1.7278760450    ,      0.0000000000    ,      0.4721697459
     -2.8274334622    ,     -1.6493362078    ,      0.0000000000    ,      0.4418255373
     -2.8274334622    ,     -1.5707963705    ,      0.0000000000    ,      0.4106688668
     -2.8274334622    ,     -1.4922566269    ,      0.0000000000    ,      0.3786952841
     -2.8274334622    ,     -1.4137166960    ,      0.0000000000    ,      0.3459252159
     -2.8274334622    ,     -1.3351769524    ,      0.0000000000    ,      0.3124304712
     -2.8274334622    ,     -1.2566370215    ,      0.0000000000    ,      0.2783545418
     -2.8274334622    ,     -1.1780972779    ,      0.0000000000    ,      0.2439255401
     -2.8274334622    ,     -1.0995575343    ,      0.0000000000    ,      0.2094571611
     -2.8274334622    ,     -1.0210176034    ,      0.0000000000    ,      0.1753390540
     -2.8274334622    ,     -0.9424778598    ,      0.0000000000    ,      0.1420168256
     -2.8274334622    ,     -0.8639379289    ,      0.0000000000    ,      0.1099634211
     -2.8274334622    ,     -0.7853981853    ,      0.0000000000    ,      0.0796475835
     -2.8274334622    ,     -0.7068584416    ,      0.0000000000    ,      0.0515013294
