      3.1415927410      0.0641141363      0.0000000000     -0.0671155361      1.0000000000      0.0000000000
      3.1415927410      0.1282282725      0.0000000000     -0.0641855588      1.0000000000      0.0000000000
      3.1415927410      0.1923424146      0.0000000000     -0.0592757435      1.0000000000      0.0000000000
      3.1415927410      0.2564565450      0.0000000000     -0.0523516331      1.0000000000      0.0000000000
      3.1415927410      0.3205706988      0.0000000000     -0.0433750406      1.0000000000      0.0000000000
      3.1415927410      0.3846848293      0.0000000000     -0.0323128323      1.0000000000      0.0000000000
      3.1415927410      0.4487989831      0.0000000000     -0.0191464718      1.0000000000      0.0000000000
      3.1415927410      0.5129130901      0.0000000000     -0.0038814025      1.0000000000      0.0000000000
      3.1415927410      0.5770272439      0.0000000000      0.0134449181      1.0000000000      0.0000000000
      3.1415927410      0.6411413977      0.0000000000      0.0327570060      1.0000000000      0.0000000000
      3.1415927410      0.7052555047      0.0000000000      0.0539382877      1.0000000000      0.0000000000
      3.1415927410      0.7693696585      0.0000000000      0.0768313352      1.0000000000      0.0000000000
      3.1415927410      0.8334837655      0.0000000000      0.1012413059      1.0000000000      0.0000000000
      3.1415927410      0.8975979661      0.0000000000      0.1269427764      1.0000000000      0.0000000000
      3.1415927410      0.9617120731      0.0000000000      0.1536887898      1.0000000000      0.0000000000
      3.1415927410      1.0258261801      0.0000000000      0.1812221376      1.0000000000      0.0000000000
      3.1415927410      1.0899403808      0.0000000000      0.2092870862      1.0000000000      0.0000000000
      3.1415927410      1.1540544878      0.0000000000      0.2376408111      1.0000000000      0.0000000000
      3.1415927410      1.2181685948      0.0000000000      0.2660638962      1.0000000000      0.0000000000
      3.1415927410      1.2822827954      0.0000000000      0.2943682475      1.0000000000      0.0000000000
      3.1415927410      1.3463969024      0.0000000000      0.3224020954      1.0000000000      0.0000000000
      3.1415927410      1.4105110094      0.0000000000      0.3500520571      1.0000000000      0.0000000000
      3.1415927410      1.4746252100      0.0000000000      0.3772414330      1.0000000000      0.0000000000
      3.1415927410      1.5387393170      0.0000000000      0.4039253721      1.0000000000      0.0000000000
      3.1415927410      1.6028534240      0.0000000000      0.4300838076      1.0000000000      0.0000000000
      3.1415927410      1.6669675310      0.0000000000      0.4557122119      1.0000000000      0.0000000000
      3.1415927410      1.7310816380      0.0000000000      0.4808117317      1.0000000000      0.0000000000
      3.1415927410      1.7951959323      0.0000000000      0.5053795684      1.0000000000      0.0000000000
      3.1415927410      1.8593100393      0.0000000000      0.5294002053      1.0000000000      0.0000000000
      3.1415927410      1.9234241463      0.0000000000      0.5528394093      1.0000000000      0.0000000000
      3.1415927410      1.9875382533      0.0000000000      0.5756402009      1.0000000000      0.0000000000
      3.1415927410      2.0516523603      0.0000000000      0.5977222160      1.0000000000      0.0000000000
      3.1415927410      2.1157664673      0.0000000000      0.6189840532      1.0000000000      0.0000000000
      3.1415927410      2.1798807615      0.0000000000      0.6393084422      1.0000000000      0.0000000000
      3.1415927410      2.2439948685      0.0000000000      0.6585693067      1.0000000000      0.0000000000
      3.1415927410      2.3081089755      0.0000000000      0.6766408031      1.0000000000      0.0000000000
      3.1415927410      2.3722230825      0.0000000000      0.6934062050      1.0000000000      0.0000000000
      3.1415927410      2.4363371895      0.0000000000      0.7087665488      1.0000000000      0.0000000000
      3.1415927410      2.5004512965      0.0000000000      0.7226477561      1.0000000000      0.0000000000
      3.1415927410      2.5645655908      0.0000000000      0.7350055605      1.0000000000      0.0000000000
      3.1415927410      2.6286796978      0.0000000000      0.7458274996      1.0000000000      0.0000000000
      3.1415927410      2.6927938048      0.0000000000      0.7551322584      1.0000000000      0.0000000000
      3.1415927410      2.7569079118      0.0000000000      0.7629657153      1.0000000000      0.0000000000
      3.1415927410      2.8210220188      0.0000000000      0.7693946182      1.0000000000      0.0000000000
      3.1415927410      2.8851361258      0.0000000000      0.7744983105      1.0000000000      0.0000000000
      3.1415927410      2.9492504200      0.0000000000      0.7783593966      1.0000000000      0.0000000000
      3.1415927410      3.0133645270      0.0000000000      0.7810542433      1.0000000000      0.0000000000
      3.1415927410      3.0774786340      0.0000000000      0.7826444441      1.0000000000      0.0000000000
      3.1415927410      3.1415927410      0.0000000000      0.7831699063      1.0000000000      0.0000000000
      3.1415927410      3.1415927410      0.0000000000      0.7831699063      1.0000000000      0.0000000000
      3.0774786048      3.0774786048      0.0000000000      0.7821194647      1.0000000000      0.0000000000
      3.0133644685      3.0133644685      0.0000000000      0.7789463587      1.0000000000      0.0000000000
      2.9492503264      2.9492503264      0.0000000000      0.7735886073      1.0000000000      0.0000000000
      2.8851361960      2.8851361960      0.0000000000      0.7659536929      1.0000000000      0.0000000000
      2.8210220422      2.8210220422      0.0000000000      0.7559334481      1.0000000000      0.0000000000
      2.7569079118      2.7569079118      0.0000000000      0.7434225183      1.0000000000      0.0000000000
      2.6927937579      2.6927937579      0.0000000000      0.7283382234      1.0000000000      0.0000000000
      2.6286796509      2.6286796509      0.0000000000      0.7106396408      1.0000000000      0.0000000000
      2.5645654971      2.5645654971      0.0000000000      0.6903434776      1.0000000000      0.0000000000
      2.5004513433      2.5004513433      0.0000000000      0.6675350463      1.0000000000      0.0000000000
      2.4363372363      2.4363372363      0.0000000000      0.6423726287      1.0000000000      0.0000000000
      2.3722230825      2.3722230825      0.0000000000      0.6150845248      1.0000000000      0.0000000000
      2.3081089755      2.3081089755      0.0000000000      0.5859589941      1.0000000000      0.0000000000
      2.2439947749      2.2439947749      0.0000000000      0.5553273286      1.0000000000      0.0000000000
      2.1798806679      2.1798806679      0.0000000000      0.5235422792      1.0000000000      0.0000000000
      2.1157665609      2.1157665609      0.0000000000      0.4909528755      1.0000000000      0.0000000000
      2.0516523603      2.0516523603      0.0000000000      0.4578790136      1.0000000000      0.0000000000
      1.9875382533      1.9875382533      0.0000000000      0.4245879494      1.0000000000      0.0000000000
      1.9234241463      1.9234241463      0.0000000000      0.3912746503      1.0000000000      0.0000000000
      1.8593099456      1.8593099456      0.0000000000      0.3580489212      1.0000000000      0.0000000000
      1.7951958386      1.7951958386      0.0000000000      0.3249303322      1.0000000000      0.0000000000
      1.7310817316      1.7310817316      0.0000000000      0.2918512314      1.0000000000      0.0000000000
      1.6669675310      1.6669675310      0.0000000000      0.2586686245      1.0000000000      0.0000000000
      1.6028534240      1.6028534240      0.0000000000      0.2251835672      1.0000000000      0.0000000000
      1.5387393170      1.5387393170      0.0000000000      0.1911659853      1.0000000000      0.0000000000
      1.4746252100      1.4746252100      0.0000000000      0.1563836058      1.0000000000      0.0000000000
      1.4105111030      1.4105111030      0.0000000000      0.1206316699      1.0000000000      0.0000000000
      1.3463968088      1.3463968088      0.0000000000      0.0837608874      1.0000000000      0.0000000000
      1.2822827018      1.2822827018      0.0000000000      0.0457016604      1.0000000000      0.0000000000
      1.2181685948      1.2181685948      0.0000000000      0.0064807727      1.0000000000      0.0000000000
      1.1540544878      1.1540544878      0.0000000000     -0.0337688756      1.0000000000      0.0000000000
      1.0899403808      1.0899403808      0.0000000000     -0.0748079120      1.0000000000      0.0000000000
      1.0258262738      1.0258262738      0.0000000000     -0.1162988596      1.0000000000      0.0000000000
      0.9617119795      0.9617119795      0.0000000000     -0.1578226115      1.0000000000      0.0000000000
      0.8975978725      0.8975978725      0.0000000000     -0.1989007077      1.0000000000      0.0000000000
      0.8334837655      0.8334837655      0.0000000000     -0.2390230767      1.0000000000      0.0000000000
      0.7693696585      0.7693696585      0.0000000000     -0.2776762940      1.0000000000      0.0000000000
      0.7052555515      0.7052555515      0.0000000000     -0.3143715569      1.0000000000      0.0000000000
      0.6411414445      0.6411414445      0.0000000000     -0.3486691688      1.0000000000      0.0000000000
      0.5770271503      0.5770271503      0.0000000000     -0.3801976639      1.0000000000      0.0000000000
      0.5129130433      0.5129130433      0.0000000000     -0.4086655468      1.0000000000      0.0000000000
      0.4487989363      0.4487989363      0.0000000000     -0.4338662551      1.0000000000      0.0000000000
      0.3846848293      0.3846848293      0.0000000000     -0.4556745418      1.0000000000      0.0000000000
      0.3205707223      0.3205707223      0.0000000000     -0.4740364998      1.0000000000      0.0000000000
      0.2564566153      0.2564566153      0.0000000000     -0.4889541583      1.0000000000      0.0000000000
      0.1923423210      0.1923423210      0.0000000000     -0.5004667868      1.0000000000      0.0000000000
      0.1282282140      0.1282282140      0.0000000000     -0.5086310311      1.0000000000      0.0000000000
      0.0641141070      0.0641141070      0.0000000000     -0.5135027167      1.0000000000      0.0000000000
      0.0000000000      0.0000000000      0.0000000000     -0.5151217993      1.0000000000      0.0000000000
